sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,Solar_Vol,PPFD,CO2,T,R:B,Pn_avg,count
263.39544286411956,217.67447705609493,223.86248521024712,215.8728213549342,6784.230848774194,558.0589625338715,300.0445759629691,338.3511316391811,1.670568,500.0,400.0,24.0,1.0,14.591524816291267,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,26.0,0.5,-1.1619984378882329,1
28.49718221665623,395.90323656943355,187.8142667110077,22.68707349265635,679.4674231696224,37.589469612418824,24.468049225159525,25.571279087149335,0.839616,50.0,400.0,26.0,0.5,1.985870695453591,1
58.649301128442225,795.8805178812704,370.0865252682148,45.79533469402638,1370.2387317536036,74.04680117002925,49.94513238010535,52.026379544806574,1.040044,100.0,400.0,26.0,0.5,4.378518281253183,1
113.65994139807452,1560.5109869474988,701.9370658321462,86.17718315115056,2577.3731767154336,136.9601176254365,93.6312880262068,97.20483938122791,1.278819,200.0,400.0,26.0,0.5,7.633213859539792,1
172.07252121246108,2297.561197714989,1012.633231731806,127.1077934517804,3823.2842508215367,204.18828041397896,139.3725791218657,145.37385144335198,1.450362,300.0,400.0,26.0,0.5,9.61073325302952,1
229.1871215365683,3009.954240681609,1303.7705751209228,166.42578177131503,5008.256124031883,267.8057170663467,182.8873768964105,191.19988351284323,1.586366,400.0,400.0,26.0,0.5,10.72974317452659,1
288.9115061113219,3764.6971494131335,1598.708112198385,205.55262614267392,6211.3915124149,331.116023745807,227.09349948529743,237.26885610302287,1.686494,500.0,400.0,26.0,0.5,11.278996926645425,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,26.0,0.75,-1.157930488556684,2
28.14138683118093,230.42969751449797,114.76936977323234,22.78371203914643,704.1930742201388,47.43282747427519,27.87056238952935,30.530651306581653,0.827675,50.0,400.0,26.0,0.75,2.078614046390758,2
55.98384010206251,420.2726577502847,213.84223620254176,45.17761736656304,1386.7305853714292,95.33832783937667,55.17487163998792,60.91381668946648,1.017454,100.0,400.0,26.0,0.75,4.615546561558062,2
108.20762678002195,787.475157250352,392.2435238628273,86.73896568287346,2657.586511120013,183.3701285523875,106.45425291355018,117.55293005671076,1.270912,200.0,400.0,26.0,0.75,7.811443615944295,2
159.3553104913662,1132.6054569789037,555.5455827470694,126.7148678956744,3898.8931429756394,270.1830017220996,156.9961189672606,173.45088378365364,1.438591,300.0,400.0,26.0,0.75,9.992304214315295,2
215.6405300752845,1479.0764110771693,723.1110366492356,171.02235903214762,5257.234118780381,366.22499354921985,214.0862730903967,234.26547694667372,1.569479,400.0,400.0,26.0,0.75,11.326150387403716,2
271.93649705060994,1866.315959349233,901.1649462146828,213.9489139522775,6581.935000070776,458.1500314144971,268.98842612819436,293.10548087464014,1.670269,500.0,400.0,26.0,0.75,12.134934933657831,2
326.65598782504685,2257.2886291419877,1078.0585094538424,255.39247828573943,7853.7984888514175,544.949333529688,321.64273369784456,349.16989014242404,1.777072,600.0,400.0,26.0,0.75,12.573125929964732,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,26.0,0.83,-0.8630321223913338,2
55.439092115847856,338.45800584621895,177.5967771092116,44.993733782692864,1392.3533567420354,98.82778618349212,56.683901299388054,62.98864909466501,1.017639,100.0,400.0,26.0,0.83,5.164746133138016,2
111.05037948295086,605.5279959774913,317.98615171073476,89.66465050228791,2775.2384502877326,201.40823296652803,114.59469801953038,127.67615711954446,1.275173,200.0,400.0,26.0,0.83,9.79059138344888,2
158.92115719766375,830.5651037120937,434.93577256782686,128.11316751852937,3967.9121122756337,289.9309148518776,164.52121449130712,183.08345716928417,1.428204,300.0,400.0,26.0,0.83,13.13806674906088,2
214.51250216350311,1078.3463768157987,563.2461723974554,172.60741541623443,5340.121442252752,392.47984852750545,223.0841711001788,247.0942738771159,1.562632,400.0,400.0,26.0,0.83,15.461855142613294,2
267.0448379104694,1404.671610555237,718.870105217866,213.97726445219948,6608.591980858227,482.5906865807764,276.3601296525369,304.2498307660335,1.665951,500.0,400.0,26.0,0.83,16.67967820351887,2
322.5232731276313,1649.9622257864864,842.3476705265967,257.4468416522448,7963.259845253195,584.250549114612,334.508357503413,367.48974187741993,1.783429,600.0,400.0,26.0,0.83,17.332148655898507,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,26.0,0.88,-0.7574859050132652,1
110.08047479496533,466.46783652161446,259.74882635780733,89.64088107405821,2782.5972586752205,209.8927731735108,116.68197143075344,130.32763809791695,1.272704,200.0,400.0,26.0,0.88,10.185278395365549,1
158.41385993246217,668.6638895478419,367.97071434690827,128.39124884199677,3986.645389429815,300.63757055927465,167.50859272338633,187.18733616330397,1.425779,300.0,400.0,26.0,0.88,13.54470085203301,1
211.9561157258217,876.688415682624,480.1518007290013,171.61789470512682,5327.447899192186,402.9223443350889,225.2987690051585,250.37106733025857,1.56309,400.0,400.0,26.0,0.88,15.597811296918335,1
265.5028864495581,1101.726672022566,597.6252423910671,214.48485914718623,6653.9352364251745,502.99203436869374,282.1506068407503,312.9133692096655,1.680056,500.0,400.0,26.0,0.88,16.49136164082214,1
324.3645026933076,1332.3619413197632,718.5325618484006,261.36137275926603,8109.740945907572,613.921115833776,344.77055161208045,382.08328929791753,1.781374,600.0,400.0,26.0,0.88,16.709435535446712,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,26.0,1.0,-1.1606477154085215,2
29.169033037345656,24.145822827365944,25.092343905457547,23.40666449303513,755.9487208923398,61.599313664895035,32.33459098656746,37.49851266507902,0.818815,50.0,400.0,26.0,1.0,2.2533748615595552,2
54.243999138745856,45.17192868060522,46.95003448863225,44.53660444653059,1412.6239449100042,115.34416587379062,61.32639412980309,70.06370977174348,0.999241,100.0,400.0,26.0,1.0,4.9788592799509885,2
107.2273315063666,88.95285385681696,92.25713627487548,87.96369694558042,2772.5676658970465,227.41811344406145,121.11898262405224,138.10645961503934,1.257945,200.0,400.0,26.0,1.0,8.902822055975061,2
157.43176502285348,130.57228332633815,134.94185843825915,129.01919904572102,4067.0197765973726,333.8510450482729,178.5115550969903,202.66698316605988,1.420129,300.0,400.0,26.0,1.0,11.465569695175208,2
212.6322836936707,176.07946345555845,181.42363358670963,174.4831671800413,5484.56094971175,450.6851660900888,241.7734335560376,273.36123367008014,1.566589,400.0,400.0,26.0,1.0,12.94169432578596,2
263.39544286411956,217.67447705609493,223.86248521024712,215.8728213549342,6784.230848774194,558.0589625338715,300.0445759629691,338.3511316391811,1.670568,500.0,400.0,26.0,1.0,13.647766111153368,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,30.0,0.5,-1.590037952769921,1
28.49718221665623,395.90323656943355,187.8142667110077,22.68707349265635,679.4674231696224,37.589469612418824,24.468049225159525,25.571279087149335,0.839616,50.0,400.0,30.0,0.5,1.790907776813413,1
58.649301128442225,795.8805178812704,370.0865252682148,45.79533469402638,1370.2387317536036,74.04680117002925,49.94513238010535,52.026379544806574,1.040044,100.0,400.0,30.0,0.5,4.259228755779032,1
113.65994139807452,1560.5109869474988,701.9370658321462,86.17718315115056,2577.3731767154336,136.9601176254365,93.6312880262068,97.20483938122791,1.278819,200.0,400.0,30.0,0.5,7.871396934461811,1
172.07252121246108,2297.561197714989,1012.633231731806,127.1077934517804,3823.2842508215367,204.18828041397896,139.3725791218657,145.37385144335198,1.450362,300.0,400.0,30.0,0.5,10.376524621396763,1
229.1871215365683,3009.954240681609,1303.7705751209228,166.42578177131503,5008.256124031883,267.8057170663467,182.8873768964105,191.19988351284323,1.586366,400.0,400.0,30.0,0.5,11.860499956622814,1
288.9115061113219,3764.6971494131335,1598.708112198385,205.55262614267392,6211.3915124149,331.116023745807,227.09349948529743,237.26885610302287,1.686494,500.0,400.0,30.0,0.5,12.734665221106525,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,30.0,0.75,-1.7063016308542127,1
28.14138683118093,230.42969751449797,114.76936977323234,22.78371203914643,704.1930742201388,47.43282747427519,27.87056238952935,30.530651306581653,0.827675,50.0,400.0,30.0,0.75,1.4108682957418783,1
55.98384010206251,420.2726577502847,213.84223620254176,45.17761736656304,1386.7305853714292,95.33832783937667,55.17487163998792,60.91381668946648,1.017454,100.0,400.0,30.0,0.75,3.9512607381556344,1
108.20762678002195,787.475157250352,392.2435238628273,86.73896568287346,2657.586511120013,183.3701285523875,106.45425291355018,117.55293005671076,1.270912,200.0,400.0,30.0,0.75,8.379671823900958,1
159.3553104913662,1132.6054569789037,555.5455827470694,126.7148678956744,3898.8931429756394,270.1830017220996,156.9961189672606,173.45088378365364,1.438591,300.0,400.0,30.0,0.75,11.999303768215086,1
215.6405300752845,1479.0764110771693,723.1110366492356,171.02235903214762,5257.234118780381,366.22499354921985,214.0862730903967,234.26547694667372,1.569479,400.0,400.0,30.0,0.75,14.606399932023766,1
271.93649705060994,1866.315959349233,901.1649462146828,213.9489139522775,6581.935000070776,458.1500314144971,268.98842612819436,293.10548087464014,1.670269,500.0,400.0,30.0,0.75,16.399180115904336,1
326.65598782504685,2257.2886291419877,1078.0585094538424,255.39247828573943,7853.7984888514175,544.949333529688,321.64273369784456,349.16989014242404,1.777072,600.0,400.0,30.0,0.75,17.435195348117155,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,30.0,0.83,-1.3191183017825263,2
55.439092115847856,338.45800584621895,177.5967771092116,44.993733782692864,1392.3533567420354,98.82778618349212,56.683901299388054,62.98864909466501,1.017639,100.0,400.0,30.0,0.83,4.572572064525916,2
111.05037948295086,605.5279959774913,317.98615171073476,89.66465050228791,2775.2384502877326,201.40823296652803,114.59469801953038,127.67615711954446,1.275173,200.0,400.0,30.0,0.83,8.796397687106321,2
158.92115719766375,830.5651037120937,434.93577256782686,128.11316751852937,3967.9121122756337,289.9309148518776,164.52121449130712,183.08345716928417,1.428204,300.0,400.0,30.0,0.83,12.173262337955345,2
214.51250216350311,1078.3463768157987,563.2461723974554,172.60741541623443,5340.121442252752,392.47984852750545,223.0841711001788,247.0942738771159,1.562632,400.0,400.0,30.0,0.83,14.433057573786227,2
267.0448379104694,1404.671610555237,718.870105217866,213.97726445219948,6608.591980858227,482.5906865807764,276.3601296525369,304.2498307660335,1.665951,500.0,400.0,30.0,0.83,15.80707654565856,2
322.5232731276313,1649.9622257864864,842.3476705265967,257.4468416522448,7963.259845253195,584.250549114612,334.508357503413,367.48974187741993,1.783429,600.0,400.0,30.0,0.83,16.46395502926851,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,30.0,0.88,-1.2520763910031454,1
110.08047479496533,466.46783652161446,259.74882635780733,89.64088107405821,2782.5972586752205,209.8927731735108,116.68197143075344,130.32763809791695,1.272704,200.0,400.0,30.0,0.88,9.38117206068297,1
158.41385993246217,668.6638895478419,367.97071434690827,128.39124884199677,3986.645389429815,300.63757055927465,167.50859272338633,187.18733616330397,1.425779,300.0,400.0,30.0,0.88,13.153831888746875,1
211.9561157258217,876.688415682624,480.1518007290013,171.61789470512682,5327.447899192186,402.9223443350889,225.2987690051585,250.37106733025857,1.56309,400.0,400.0,30.0,0.88,15.562135153408278,1
265.5028864495581,1101.726672022566,597.6252423910671,214.48485914718623,6653.9352364251745,502.99203436869374,282.1506068407503,312.9133692096655,1.680056,500.0,400.0,30.0,0.88,16.7362376514283,1
324.3645026933076,1332.3619413197632,718.5325618484006,261.36137275926603,8109.740945907572,613.921115833776,344.77055161208045,382.08328929791753,1.781374,600.0,400.0,30.0,0.88,17.461511383319905,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,30.0,1.0,-1.5612349401046912,1
29.169033037345656,24.145822827365944,25.092343905457547,23.40666449303513,755.9487208923398,61.599313664895035,32.33459098656746,37.49851266507902,0.818815,50.0,400.0,30.0,1.0,1.935396149563532,1
54.243999138745856,45.17192868060522,46.95003448863225,44.53660444653059,1412.6239449100042,115.34416587379062,61.32639412980309,70.06370977174348,0.999241,100.0,400.0,30.0,1.0,4.4829926685230745,1
107.2273315063666,88.95285385681696,92.25713627487548,87.96369694558042,2772.5676658970465,227.41811344406145,121.11898262405224,138.10645961503934,1.257945,200.0,400.0,30.0,1.0,7.757619754844041,1
157.43176502285348,130.57228332633815,134.94185843825915,129.01919904572102,4067.0197765973726,333.8510450482729,178.5115550969903,202.66698316605988,1.420129,300.0,400.0,30.0,1.0,9.766378586861372,1
212.6322836936707,176.07946345555845,181.42363358670963,174.4831671800413,5484.56094971175,450.6851660900888,241.7734335560376,273.36123367008014,1.566589,400.0,400.0,30.0,1.0,11.01979304421566,1
263.39544286411956,217.67447705609493,223.86248521024712,215.8728213549342,6784.230848774194,558.0589625338715,300.0445759629691,338.3511316391811,1.670568,500.0,400.0,30.0,1.0,11.577121822540756,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,18.0,0.5,-0.4282017269967348,1
28.49718221665623,395.90323656943355,187.8142667110077,22.68707349265635,679.4674231696224,37.589469612418824,24.468049225159525,25.571279087149335,0.839616,50.0,800.0,18.0,0.5,2.566853748840154,1
58.649301128442225,795.8805178812704,370.0865252682148,45.79533469402638,1370.2387317536036,74.04680117002925,49.94513238010535,52.026379544806574,1.040044,100.0,800.0,18.0,0.5,5.017975817902984,1
113.65994139807452,1560.5109869474988,701.9370658321462,86.17718315115056,2577.3731767154336,136.9601176254365,93.6312880262068,97.20483938122791,1.278819,200.0,800.0,18.0,0.5,8.534685272242216,1
172.07252121246108,2297.561197714989,1012.633231731806,127.1077934517804,3823.2842508215367,204.18828041397896,139.3725791218657,145.37385144335198,1.450362,300.0,800.0,18.0,0.5,10.683089612359964,1
229.1871215365683,3009.954240681609,1303.7705751209228,166.42578177131503,5008.256124031883,267.8057170663467,182.8873768964105,191.19988351284323,1.586366,400.0,800.0,18.0,0.5,11.851243855643895,1
288.9115061113219,3764.6971494131335,1598.708112198385,205.55262614267392,6211.3915124149,331.116023745807,227.09349948529743,237.26885610302287,1.686494,500.0,800.0,18.0,0.5,12.469659942664077,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,18.0,0.75,-0.3455008825009637,3
28.14138683118093,230.42969751449797,114.76936977323234,22.78371203914643,704.1930742201388,47.43282747427519,27.87056238952935,30.530651306581653,0.827675,50.0,800.0,18.0,0.75,2.554371094157074,3
55.98384010206251,420.2726577502847,213.84223620254176,45.17761736656304,1386.7305853714292,95.33832783937667,55.17487163998792,60.91381668946648,1.017454,100.0,800.0,18.0,0.75,4.813409124884294,3
108.20762678002195,787.475157250352,392.2435238628273,86.73896568287346,2657.586511120013,183.3701285523875,106.45425291355018,117.55293005671076,1.270912,200.0,800.0,18.0,0.75,8.627677554286675,3
159.3553104913662,1132.6054569789037,555.5455827470694,126.7148678956744,3898.8931429756394,270.1830017220996,156.9961189672606,173.45088378365364,1.438591,300.0,800.0,18.0,0.75,10.85206072147854,3
215.6405300752845,1479.0764110771693,723.1110366492356,171.02235903214762,5257.234118780381,366.22499354921985,214.0862730903967,234.26547694667372,1.569479,400.0,800.0,18.0,0.75,11.952230287113906,3
271.93649705060994,1866.315959349233,901.1649462146828,213.9489139522775,6581.935000070776,458.1500314144971,268.98842612819436,293.10548087464014,1.670269,500.0,800.0,18.0,0.75,12.359452942184271,3
326.65598782504685,2257.2886291419877,1078.0585094538424,255.39247828573943,7853.7984888514175,544.949333529688,321.64273369784456,349.16989014242404,1.777072,600.0,800.0,18.0,0.75,12.641014471493174,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,18.0,0.83,-0.3440840686653601,3
55.439092115847856,338.45800584621895,177.5967771092116,44.993733782692864,1392.3533567420354,98.82778618349212,56.683901299388054,62.98864909466501,1.017639,100.0,800.0,18.0,0.83,5.456638732939058,3
111.05037948295086,605.5279959774913,317.98615171073476,89.66465050228791,2775.2384502877326,201.40823296652803,114.59469801953038,127.67615711954446,1.275173,200.0,800.0,18.0,0.83,10.321423598666636,3
158.92115719766375,830.5651037120937,434.93577256782686,128.11316751852937,3967.9121122756337,289.9309148518776,164.52121449130712,183.08345716928417,1.428204,300.0,800.0,18.0,0.83,13.449405496133188,3
214.51250216350311,1078.3463768157987,563.2461723974554,172.60741541623443,5340.121442252752,392.47984852750545,223.0841711001788,247.0942738771159,1.562632,400.0,800.0,18.0,0.83,14.883354890905249,3
267.0448379104694,1404.671610555237,718.870105217866,213.97726445219948,6608.591980858227,482.5906865807764,276.3601296525369,304.2498307660335,1.665951,500.0,800.0,18.0,0.83,15.47362512389008,3
322.5232731276313,1649.9622257864864,842.3476705265967,257.4468416522448,7963.259845253195,584.250549114612,334.508357503413,367.48974187741993,1.783429,600.0,800.0,18.0,0.83,15.85083627345197,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,18.0,0.88,-0.2910557173128784,1
110.08047479496533,466.46783652161446,259.74882635780733,89.64088107405821,2782.5972586752205,209.8927731735108,116.68197143075344,130.32763809791695,1.272704,200.0,800.0,18.0,0.88,10.4915409429653,1
158.41385993246217,668.6638895478419,367.97071434690827,128.39124884199677,3986.645389429815,300.63757055927465,167.50859272338633,187.18733616330397,1.425779,300.0,800.0,18.0,0.88,12.9231355661688,1
211.9561157258217,876.688415682624,480.1518007290013,171.61789470512682,5327.447899192186,402.9223443350889,225.2987690051585,250.37106733025857,1.56309,400.0,800.0,18.0,0.88,13.798048772766345,1
265.5028864495581,1101.726672022566,597.6252423910671,214.48485914718623,6653.9352364251745,502.99203436869374,282.1506068407503,312.9133692096655,1.680056,500.0,800.0,18.0,0.88,14.449520458800976,1
324.3645026933076,1332.3619413197632,718.5325618484006,261.36137275926603,8109.740945907572,613.921115833776,344.77055161208045,382.08328929791753,1.781374,600.0,800.0,18.0,0.88,15.114147535860685,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,18.0,1.0,-0.2157877182415647,1
29.169033037345656,24.145822827365944,25.092343905457547,23.40666449303513,755.9487208923398,61.599313664895035,32.33459098656746,37.49851266507902,0.818815,50.0,800.0,18.0,1.0,2.993929137983109,1
54.243999138745856,45.17192868060522,46.95003448863225,44.53660444653059,1412.6239449100042,115.34416587379062,61.32639412980309,70.06370977174348,0.999241,100.0,800.0,18.0,1.0,5.92500961484878,1
107.2273315063666,88.95285385681696,92.25713627487548,87.96369694558042,2772.5676658970465,227.41811344406145,121.11898262405224,138.10645961503934,1.257945,200.0,800.0,18.0,1.0,10.27983928749412,1
157.43176502285348,130.57228332633815,134.94185843825915,129.01919904572102,4067.0197765973726,333.8510450482729,178.5115550969903,202.66698316605988,1.420129,300.0,800.0,18.0,1.0,12.504995738417632,1
212.6322836936707,176.07946345555845,181.42363358670963,174.4831671800413,5484.56094971175,450.6851660900888,241.7734335560376,273.36123367008014,1.566589,400.0,800.0,18.0,1.0,13.620803709950184,1
263.39544286411956,217.67447705609493,223.86248521024712,215.8728213549342,6784.230848774194,558.0589625338715,300.0445759629691,338.3511316391811,1.670568,500.0,800.0,18.0,1.0,14.215163120682384,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,20.0,0.5,-0.4274753556531128,3
28.49718221665623,395.90323656943355,187.8142667110077,22.68707349265635,679.4674231696224,37.589469612418824,24.468049225159525,25.571279087149335,0.839616,50.0,800.0,20.0,0.5,2.3484554746380737,3
58.649301128442225,795.8805178812704,370.0865252682148,45.79533469402638,1370.2387317536036,74.04680117002925,49.94513238010535,52.026379544806574,1.040044,100.0,800.0,20.0,0.5,4.564733087796508,3
113.65994139807452,1560.5109869474988,701.9370658321462,86.17718315115056,2577.3731767154336,136.9601176254365,93.6312880262068,97.20483938122791,1.278819,200.0,800.0,20.0,0.5,8.400372190885845,3
172.07252121246108,2297.561197714989,1012.633231731806,127.1077934517804,3823.2842508215367,204.18828041397896,139.3725791218657,145.37385144335198,1.450362,300.0,800.0,20.0,0.5,11.039791828908244,3
229.1871215365683,3009.954240681609,1303.7705751209228,166.42578177131503,5008.256124031883,267.8057170663467,182.8873768964105,191.19988351284323,1.586366,400.0,800.0,20.0,0.5,12.77854016893447,3
288.9115061113219,3764.6971494131335,1598.708112198385,205.55262614267392,6211.3915124149,331.116023745807,227.09349948529743,237.26885610302287,1.686494,500.0,800.0,20.0,0.5,13.770955947820935,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,20.0,0.75,-0.3374958151908551,1
28.14138683118093,230.42969751449797,114.76936977323234,22.78371203914643,704.1930742201388,47.43282747427519,27.87056238952935,30.530651306581653,0.827675,50.0,800.0,20.0,0.75,2.564356853749517,1
55.98384010206251,420.2726577502847,213.84223620254176,45.17761736656304,1386.7305853714292,95.33832783937667,55.17487163998792,60.91381668946648,1.017454,100.0,800.0,20.0,0.75,5.137613262242049,1
108.20762678002195,787.475157250352,392.2435238628273,86.73896568287346,2657.586511120013,183.3701285523875,106.45425291355018,117.55293005671076,1.270912,200.0,800.0,20.0,0.75,9.349587629347509,1
159.3553104913662,1132.6054569789037,555.5455827470694,126.7148678956744,3898.8931429756394,270.1830017220996,156.9961189672606,173.45088378365364,1.438591,300.0,800.0,20.0,0.75,11.934554403106429,1
215.6405300752845,1479.0764110771693,723.1110366492356,171.02235903214762,5257.234118780381,366.22499354921985,214.0862730903967,234.26547694667372,1.569479,400.0,800.0,20.0,0.75,13.264224444450669,1
271.93649705060994,1866.315959349233,901.1649462146828,213.9489139522775,6581.935000070776,458.1500314144971,268.98842612819436,293.10548087464014,1.670269,500.0,800.0,20.0,0.75,14.126415517271637,1
326.65598782504685,2257.2886291419877,1078.0585094538424,255.39247828573943,7853.7984888514175,544.949333529688,321.64273369784456,349.16989014242404,1.777072,600.0,800.0,20.0,0.75,14.79315841371512,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,20.0,0.83,-0.290882148799784,2
55.439092115847856,338.45800584621895,177.5967771092116,44.993733782692864,1392.3533567420354,98.82778618349212,56.683901299388054,62.98864909466501,1.017639,100.0,800.0,20.0,0.83,5.334314073100931,2
111.05037948295086,605.5279959774913,317.98615171073476,89.66465050228791,2775.2384502877326,201.40823296652803,114.59469801953038,127.67615711954446,1.275173,200.0,800.0,20.0,0.83,10.034840610961702,2
158.92115719766375,830.5651037120937,434.93577256782686,128.11316751852937,3967.9121122756337,289.9309148518776,164.52121449130712,183.08345716928417,1.428204,300.0,800.0,20.0,0.83,13.349515578644969,2
214.51250216350311,1078.3463768157987,563.2461723974554,172.60741541623443,5340.121442252752,392.47984852750545,223.0841711001788,247.0942738771159,1.562632,400.0,800.0,20.0,0.83,15.051620042859572,2
267.0448379104694,1404.671610555237,718.870105217866,213.97726445219948,6608.591980858227,482.5906865807764,276.3601296525369,304.2498307660335,1.665951,500.0,800.0,20.0,0.83,16.196431375781337,2
322.5232731276313,1649.9622257864864,842.3476705265967,257.4468416522448,7963.259845253195,584.250549114612,334.508357503413,367.48974187741993,1.783429,600.0,800.0,20.0,0.83,16.998220808743184,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,20.0,0.88,-0.2540820651653227,1
110.08047479496533,466.46783652161446,259.74882635780733,89.64088107405821,2782.5972586752205,209.8927731735108,116.68197143075344,130.32763809791695,1.272704,200.0,800.0,20.0,0.88,11.194265785662015,1
158.41385993246217,668.6638895478419,367.97071434690827,128.39124884199677,3986.645389429815,300.63757055927465,167.50859272338633,187.18733616330397,1.425779,300.0,800.0,20.0,0.88,14.273382989678982,1
211.9561157258217,876.688415682624,480.1518007290013,171.61789470512682,5327.447899192186,402.9223443350889,225.2987690051585,250.37106733025857,1.56309,400.0,800.0,20.0,0.88,15.771324167223248,1
265.5028864495581,1101.726672022566,597.6252423910671,214.48485914718623,6653.9352364251745,502.99203436869374,282.1506068407503,312.9133692096655,1.680056,500.0,800.0,20.0,0.88,16.19908936212872,1
324.3645026933076,1332.3619413197632,718.5325618484006,261.36137275926603,8109.740945907572,613.921115833776,344.77055161208045,382.08328929791753,1.781374,600.0,800.0,20.0,0.88,16.700882654279216,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,20.0,1.0,-0.1941626567538406,1
29.169033037345656,24.145822827365944,25.092343905457547,23.40666449303513,755.9487208923398,61.599313664895035,32.33459098656746,37.49851266507902,0.818815,50.0,800.0,20.0,1.0,2.9574689947703123,1
54.243999138745856,45.17192868060522,46.95003448863225,44.53660444653059,1412.6239449100042,115.34416587379062,61.32639412980309,70.06370977174348,0.999241,100.0,800.0,20.0,1.0,5.892468559883222,1
107.2273315063666,88.95285385681696,92.25713627487548,87.96369694558042,2772.5676658970465,227.41811344406145,121.11898262405224,138.10645961503934,1.257945,200.0,800.0,20.0,1.0,10.624258556252729,1
157.43176502285348,130.57228332633815,134.94185843825915,129.01919904572102,4067.0197765973726,333.8510450482729,178.5115550969903,202.66698316605988,1.420129,300.0,800.0,20.0,1.0,13.601996056687929,1
212.6322836936707,176.07946345555845,181.42363358670963,174.4831671800413,5484.56094971175,450.6851660900888,241.7734335560376,273.36123367008014,1.566589,400.0,800.0,20.0,1.0,14.840544227655428,1
